XMIN,XMAX,YMIN,YMAX,can_cover,layer,path,top,right,bottom,id,plot_id,57DAS_DAS,fid,left,top_2,right_2,bottom_2,id_2,plot_id_2,25-Jan,,DAS,leaf_angle_DAS,DAS,VLADF_DAS,,Height,leaf_angle_height,VLADF_height,Height,VLADF_height_rounded,,,Height,Leaf_Angle_Height,VLADF_Height,,leaf_angle_DAS,VLADF_DAS,,VLADF (av),,leaf_angle (av),leaf_angle (av in radians),LAI
78.39900351,78.39901248,17.32433058,17.32433955,0.911289063,farm772,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39902565,17.32433768,32,27,101,32,78.39897165,17.32439068,78.39902565,17.32433768,32,27,179.4,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,4.856511014
78.39901248,78.39902144,17.32433058,17.32433955,0.868046875,farm773,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39902565,17.32428468,33,26,101,33,78.39897165,17.32433768,78.39902565,17.32428468,33,26,200.8,,,,,,,,,,,,,,2,25.45328609,3.1,,31.29165804,2.43,,2.765,,28.37247207,0.495392369,5.048940478
78.39901248,78.39902144,17.32433058,17.32433955,0.868046875,farm773,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39902565,17.32433768,32,27,101,32,78.39897165,17.32439068,78.39902565,17.32433768,32,27,179.4,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,4.626061458
78.3990215,78.39903047,17.32433058,17.32433955,0.47828125,farm774,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39902565,17.32428468,33,26,101,33,78.39897165,17.32433768,78.39902565,17.32428468,33,26,200.8,,,,,,,,,,,,,,2,25.45328609,3.1,,31.29165804,2.43,,2.765,,28.37247207,0.495392369,2.781893043
78.3990215,78.39903047,17.32433058,17.32433955,0.47828125,farm774,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32439068,78.39902565,17.32433768,32,27,101,32,78.39897165,17.32439068,78.39902565,17.32433768,32,27,179.4,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,2.548892831
78.39875172,78.39876069,17.32432156,17.32433053,0.023046875,farm775,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39880965,17.32428468,5,6,101,5,78.39875565,17.32433768,78.39880965,17.32428468,5,6,178,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,0.12282316
78.39876069,78.39876966,17.32432156,17.32433053,0.283125,farm776,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39880965,17.32428468,5,6,101,5,78.39875565,17.32433768,78.39880965,17.32428468,5,6,178,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,1.508851294
78.39876966,78.39877863,17.32432156,17.32433053,0.436171875,farm777,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39880965,17.32428468,5,6,101,5,78.39875565,17.32433768,78.39880965,17.32428468,5,6,178,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,2.324480346
78.39877869,78.39878765,17.32432156,17.32433053,0.75796875,farm778,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39880965,17.32428468,5,6,101,5,78.39875565,17.32433768,78.39880965,17.32428468,5,6,178,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,4.039424738
78.39878765,78.39879662,17.32432156,17.32433053,0.606523438,farm779,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39880965,17.32428468,5,6,101,5,78.39875565,17.32433768,78.39880965,17.32428468,5,6,178,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,3.232330855
78.39888658,78.39889555,17.32452843,17.3245374,0.73484375,farm77,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32454968,78.39891765,17.32449668,15,16,101,15,78.39886365,17.32454968,78.39891765,17.32449668,15,16,165.4,,,,,,,,,,,,,,1.7,28.8859788,2.6,,31.29165804,2.43,,2.515,,30.08881842,0.525360322,3.685026449
78.39879668,78.39880565,17.32432156,17.32433053,0.512460938,farm780,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39880965,17.32428468,5,6,101,5,78.39875565,17.32433768,78.39880965,17.32428468,5,6,178,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,2.731045823
78.39880565,78.39881461,17.32432156,17.32433053,0.268398438,farm781,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39880965,17.32428468,5,6,101,5,78.39875565,17.32433768,78.39880965,17.32428468,5,6,178,,,,,,,,,,,,,,1.8,27.45602789,2.8,,31.29165804,2.43,,2.615,,29.37384297,0.512876623,1.430369376
78.39880565,78.39881461,17.32432156,17.32433053,0.268398438,farm781,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39886365,17.32428468,12,5,101,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,133.2,,,,,,,,,,,,,,1.3,32.50455307,2.1,,31.29165804,2.43,,2.265,,31.89810556,0.556951049,1.150060335
78.39881467,78.39882364,17.32432156,17.32433053,0.724414063,farm782,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39886365,17.32428468,12,5,101,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,133.2,,,,,,,,,,,,,,1.3,32.50455307,2.1,,31.29165804,2.43,,2.265,,31.89810556,0.556951049,3.104041465
78.39882364,78.39883261,17.32432156,17.32433053,0.803710938,farm783,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39886365,17.32428468,12,5,101,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,133.2,,,,,,,,,,,,,,1.3,32.50455307,2.1,,31.29165804,2.43,,2.265,,31.89810556,0.556951049,3.443820606
78.39883266,78.39884163,17.32432156,17.32433053,0.867890625,farm784,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39886365,17.32428468,12,5,101,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,133.2,,,,,,,,,,,,,,1.3,32.50455307,2.1,,31.29165804,2.43,,2.265,,31.89810556,0.556951049,3.718824118
78.39884163,78.3988506,17.32432156,17.32433053,0.792851563,farm785,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39886365,17.32428468,12,5,101,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,133.2,,,,,,,,,,,,,,1.3,32.50455307,2.1,,31.29165804,2.43,,2.265,,31.89810556,0.556951049,3.397289275
78.3988506,78.39885957,17.32432156,17.32433053,0.890898438,farm786,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39886365,17.32428468,12,5,101,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,133.2,,,,,,,,,,,,,,1.3,32.50455307,2.1,,31.29165804,2.43,,2.265,,31.89810556,0.556951049,3.817410283
78.39885962,78.39886859,17.32432156,17.32433053,0.366523438,farm787,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39886365,17.32428468,12,5,101,19,78.39886365,17.32433768,78.39891765,17.32428468,19,4,144.4,,,,,,,,,,,,,,1.4,31.77501195,2.2,,31.29165804,2.43,,2.315,,31.533335,0.55058204,1.621805756
78.39885962,78.39886859,17.32432156,17.32433053,0.366523438,farm787,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39891765,17.32428468,19,4,101,19,78.39886365,17.32433768,78.39891765,17.32428468,19,4,144.4,,,,,,,,,,,,,,1.4,31.77501195,2.2,,31.29165804,2.43,,2.315,,31.533335,0.55058204,1.621805756
78.39885962,78.39886859,17.32432156,17.32433053,0.366523438,farm787,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39891765,17.32428468,19,4,101,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,133.2,,,,,,,,,,,,,,1.3,32.50455307,2.1,,31.29165804,2.43,,2.265,,31.89810556,0.556951049,1.570516099
78.39885962,78.39886859,17.32432156,17.32433053,0.366523438,farm787,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39886365,17.32428468,12,5,101,12,78.39880965,17.32433768,78.39886365,17.32428468,12,5,133.2,,,,,,,,,,,,,,1.3,32.50455307,2.1,,31.29165804,2.43,,2.265,,31.89810556,0.556951049,1.570516099
78.39886859,78.39887756,17.32432156,17.32433053,0.765,farm788,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39891765,17.32428468,19,4,101,19,78.39886365,17.32433768,78.39891765,17.32428468,19,4,144.4,,,,,,,,,,,,,,1.4,31.77501195,2.2,,31.29165804,2.43,,2.315,,31.533335,0.55058204,3.38499882
78.39887762,78.39888658,17.32432156,17.32433053,0.9496875,farm789,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39891765,17.32428468,19,4,101,19,78.39886365,17.32433768,78.39891765,17.32428468,19,4,144.4,,,,,,,,,,,,,,1.4,31.77501195,2.2,,31.29165804,2.43,,2.315,,31.533335,0.55058204,4.202210545
78.39889561,78.39890458,17.32452843,17.3245374,0.904023438,farm78,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32454968,78.39891765,17.32449668,15,16,101,15,78.39886365,17.32454968,78.39891765,17.32449668,15,16,165.4,,,,,,,,,,,,,,1.7,28.8859788,2.6,,31.29165804,2.43,,2.515,,30.08881842,0.525360322,4.533413093
78.39888658,78.39889555,17.32432156,17.32433053,0.938984375,farm790,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39891765,17.32428468,19,4,101,19,78.39886365,17.32433768,78.39891765,17.32428468,19,4,144.4,,,,,,,,,,,,,,1.4,31.77501195,2.2,,31.29165804,2.43,,2.315,,31.533335,0.55058204,4.154850982
78.39889561,78.39890458,17.32432156,17.32433053,0.795742188,farm791,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39891765,17.32428468,19,4,101,19,78.39886365,17.32433768,78.39891765,17.32428468,19,4,144.4,,,,,,,,,,,,,,1.4,31.77501195,2.2,,31.29165804,2.43,,2.315,,31.533335,0.55058204,3.521027929
78.39890458,78.39891355,17.32432156,17.32433053,0.742851563,farm792,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39891765,17.32428468,19,4,101,19,78.39886365,17.32433768,78.39891765,17.32428468,19,4,144.4,,,,,,,,,,,,,,1.4,31.77501195,2.2,,31.29165804,2.43,,2.315,,31.533335,0.55058204,3.286995637
78.3989136,78.39892257,17.32432156,17.32433053,0.395898438,farm793,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39897165,17.32428468,26,23,101,26,78.39891765,17.32433768,78.39897165,17.32428468,26,23,235,,,,,,,,,,,,,,2.4,23.17048019,3.1,,31.29165804,2.43,,2.765,,27.23106912,0.475463112,2.391389637
78.3989136,78.39892257,17.32432156,17.32433053,0.395898438,farm793,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39891765,17.32428468,19,4,101,19,78.39886365,17.32433768,78.39891765,17.32428468,19,4,144.4,,,,,,,,,,,,,,1.4,31.77501195,2.2,,31.29165804,2.43,,2.315,,31.533335,0.55058204,1.751785286
78.39892257,78.39893154,17.32432156,17.32433053,0.800078125,farm794,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39897165,17.32428468,26,23,101,26,78.39891765,17.32433768,78.39897165,17.32428468,26,23,235,,,,,,,,,,,,,,2.4,23.17048019,3.1,,31.29165804,2.43,,2.765,,27.23106912,0.475463112,4.832801434
78.39893154,78.39894051,17.32432156,17.32433053,0.92625,farm795,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39897165,17.32428468,26,23,101,26,78.39891765,17.32433768,78.39897165,17.32428468,26,23,235,,,,,,,,,,,,,,2.4,23.17048019,3.1,,31.29165804,2.43,,2.765,,27.23106912,0.475463112,5.594931531
78.39894056,78.39894953,17.32432156,17.32433053,0.886875,farm796,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39897165,17.32428468,26,23,101,26,78.39891765,17.32433768,78.39897165,17.32428468,26,23,235,,,,,,,,,,,,,,2.4,23.17048019,3.1,,31.29165804,2.43,,2.765,,27.23106912,0.475463112,5.357090312
78.39894953,78.3989585,17.32432156,17.32433053,0.9434375,farm797,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39897165,17.32428468,26,23,101,26,78.39891765,17.32433768,78.39897165,17.32428468,26,23,235,,,,,,,,,,,,,,2.4,23.17048019,3.1,,31.29165804,2.43,,2.765,,27.23106912,0.475463112,5.69875111
78.39895855,78.39896752,17.32432156,17.32433053,0.947578125,farm798,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39897165,17.32428468,26,23,101,26,78.39891765,17.32433768,78.39897165,17.32428468,26,23,235,,,,,,,,,,,,,,2.4,23.17048019,3.1,,31.29165804,2.43,,2.765,,27.23106912,0.475463112,5.723762191
78.39896752,78.39897649,17.32432156,17.32433053,0.6278125,farm799,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39897165,17.32428468,26,23,101,33,78.39897165,17.32433768,78.39902565,17.32428468,33,26,200.8,,,,,,,,,,,,,,2,25.45328609,3.1,,31.29165804,2.43,,2.765,,28.37247207,0.495392369,3.651632227
78.39896752,78.39897649,17.32432156,17.32433053,0.6278125,farm799,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39897165,17.32428468,26,23,101,26,78.39891765,17.32433768,78.39897165,17.32428468,26,23,235,,,,,,,,,,,,,,2.4,23.17048019,3.1,,31.29165804,2.43,,2.765,,27.23106912,0.475463112,3.792246102
78.39896752,78.39897649,17.32432156,17.32433053,0.6278125,farm799,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",17.32433768,78.39902565,17.32428468,33,26,101,33,78.39897165,17.32433768,78.39902565,17.32428468,33,26,200.8,,,,,,,,,,,,,,2,25.45328609,3.1,,31.29165804,2.43,,2.765,,28.37247207,0.495392369,3.651632227
